89999 79999
1 673424353 797259759
1 896746260 574157174
1 534357818 968213950
1 928482063 381853739
2 784742363 467818714
1 74532117 678324218
1 600571533 632614231
1 489559147 803710550
1 424114838 599857873
2 749521258 857688482
1 799913103 684870479
1 247770279 304287620
2 61175340 322251045
1 473439922 470835497
1 142833544 302613818
1 911488502 386399063
2 495592385 479631629
2 600583884 633176066
2 794563985 183578849
1 912322480 163660358
1 376977219 572339661
1 467541182 321981501
1 997627851 726459628
1 687049412 12876143
1 102091518 805687651
1 174251062 262883104
1 86693782 68481408
1 172691985 183784798
1 75381551 508333083
1 118802008 338535324
1 561843687 214230128
2 717074057 185449035
1 883739630 808037336
1 123915560 737162977
1 371765248 21572591
1 410147170 68462967
2 149399962 349756569
1 327078210 438317728
1 955754704 191630568
1 118838765 163331645
1 680934504 525853865
1 619839247 195052732
1 15546080 875918782
1 380826625 51818315
1 467959897 709852143
1 23085911 896323226
1 308649296 88688945
2 28047924 541013484
1 88021617 910567783
2 587149547 535078464
1 369241597 408759527
1 137496595 212867993
1 73814209 935819853
2 211358966 165168002
2 714276711 208073625
2 173807821 403266205
2 678805841 49615401
1 841188077 963161938
1 36255632 49008432
2 908707112 529712498
2 727377132 550538800
2 391183932 180901657
1 96760016 38941642
1 977841699 40568249
2 61490403 529569014
1 655103094 962021267
1 305383080 880487808
1 613500746 831027353
2 92892561 24661358
1 39224842 767418443
1 229418279 892847366
1 752901249 830622397
1 57383266 220394159
1 417757071 119050254
1 498663681 559295973
1 749399356 163386637
2 810608761 58168137
1 482228001 202729029
1 144035605 592343066
2 553879522 504495087
2 874912614 628751067
1 694368819 623581713
1 854082028 775948048
1 35658569 751588826
1 950613681 478781465
1 954306247 262712464
1 928144984 11534280
1 458192849 763833579
1 54711758 210494368
2 560103735 35627922
1 735190460 872640029
1 865467452 4724633
1 970905632 75702049
2 179026241 269443040
1 99878133 112547955
2 130430872 718345764
1 132583789 395199784
1 299621245 678091078
1 202022222 8817825
1 729929170 492968526
1 454712255 247548690
2 301374281 431101141
2 495296043 586957507
2 747266883 830134925
1 921768508 9263076
1 442267820 547327051
1 766580580 958388285
1 718094204 151190488
2 815626998 854836585
2 320182154 500421474
1 780914575 204190139
1 525501418 649575862
1 562290318 485327826
1 931742482 138119628
2 94020886 454045388
2 116234090 483715507
1 52605811 530086560
1 653532393 333053324
1 229840917 406189644
1 726751667 775766780
1 72265422 29665577
1 436458833 552446657
1 706235276 554166763
1 574405097 87472014
1 835702525 109286295
1 421264400 730165219
2 903380432 198514912
1 247863088 509623414
1 424917894 4896761
1 853277294 135685592
2 405691454 988666731
1 13904374 762579942
1 139302256 81798518
1 896448698 15483581
1 609043625 289143773
1 71499837 47380364
1 220437688 279909719
1 988275060 300407522
2 276200315 386533038
2 12766079 958608700
1 506725068 755557521
1 580765738 616582951
1 248388620 752305150
1 944276265 547034525
1 980213708 104734219
1 403011666 46626402
2 999995211 505468433
2 709780228 797611489
2 130217764 284123255
1 122568727 368755794
1 397804183 571289148
2 131598199 10257830
2 193316074 713476385
1 235408930 645987314
1 278335276 554579144
1 204562262 104102234
2 905794675 972507720
2 946940722 231406737
1 743904203 148146987
1 126125641 813245854
1 136588490 568689943
1 826028572 727915396
2 619255261 117418265
1 19057616 326288709
1 167394676 198741962
2 199100072 495388078
2 112988378 620125098
2 638496101 21164026
1 668749395 889157014
2 164730341 516420204
2 830222959 356017354
1 921074765 441447779
1 231666727 27807256
1 197003773 770112784
2 797365376 21917152
1 803121361 918971510
1 8223241 207531588
1 118882250 894184040
1 749169430 386966227
2 565199080 773745457
1 306595355 134862332
1 143780508 38368590
1 993795317 737570100
1 498299731 530334195
2 119537613 609925255
1 94562449 759138719
1 288327279 193470521
1 173411345 182145014
2 871947706 396687614
1 707273969 831610838
1 486200912 403451149
1 639129164 923635632
1 179305132 661796783
1 77487572 958532522
2 733386169 258187181
2 536866679 184967837
1 336308193 154840847
1 135147869 185514335
1 632971600 867177609
1 628449077 812039771
1 84027138 140330865
1 882590996 830298521
1 201967636 445895992
1 444717888 923430634
1 522199149 982915601
1 494172845 243742966
1 645533428 185918330
1 100153292 796683043
1 10505396 263510096
1 696642923 396763417
1 619129679 154245238
1 248337607 42413306
1 600759578 291097830
1 484932162 347384947
1 515645158 144633439
2 27078625 429874367
1 197844766 665275184
2 758199558 39493655
1 667269947 646394595
2 631355350 472667623
1 409410636 219932842
2 545944909 291440510
1 130387310 986199230
1 821828415 2837048
1 655215467 57695700
1 106738873 811393266
1 125066109 392582128
1 678596424 677427529
1 700700975 673945255
1 369973099 172716828
1 446093853 426954272
2 546879752 970961282
2 873882165 696885322
1 815306987 564357580
1 707313911 148410963
1 737780884 105718188
2 630347384 504630815
1 809922512 616304498
1 358864656 97171194
2 464550086 590238557
1 875658779 491665762
1 802177716 91515524
1 612522037 414250719
2 674258950 146451078
1 338518153 790416568
1 142662823 142316109
1 726210243 265988200
1 381580111 623734213
1 955079355 371436738
2 43615760 196628202
1 669985712 986078941
1 97795099 255712447
1 458263000 942861436
2 61789899 706704501
2 2227887 375348319
1 427036342 102430298
1 106534628 112088354
1 654841772 71971129
1 255177940 250794521
1 225708197 814524955
1 238968242 544823404
2 53964941 543642931
1 775054547 498947305
1 932077617 328282632
1 642305931 982972495
1 20858950 122495345
1 54688984 34753172
1 807108143 559844949
1 940060863 565733462
1 579940822 784605268
1 420264969 112597578
2 81395194 854920997
2 109968101 836410596
1 669340851 885318349
1 230907466 151809511
2 943178914 431209091
1 430638193 716219361
1 226754119 65983186
1 732461860 110216416
1 548063667 541667864
2 893993876 204974451
2 955068704 192425381
1 146079293 19342439
1 381592444 831014944
1 698323271 514063420
1 805902789 628813094
2 160115505 57261422
1 16441362 890537827
1 45959651 497225084
1 936657191 135255205
1 689818383 306331506
1 584424298 621953686
1 394985250 645143873
1 190129071 43629561
1 43539744 66510937
1 467752930 378841421
1 235563415 94933062
2 608748371 621777089
1 11073760 433090678
2 131829503 41290373
1 29058173 694904320
1 788335325 725188932
1 524740276 741964150
2 677940533 745790796
1 860875231 925656156
1 40481347 410661508
1 940291110 140527497
1 276328381 391454653
2 766945648 858656642
1 994539493 360034250
1 94381891 433510551
1 340229070 628511176
2 123408398 803225831
1 713743880 49739018
2 885049162 549526612
1 454094347 954292238
1 798602396 337675822
1 579056568 600828750
1 777737202 489173303
1 634166669 477865822
2 547814467 855352180
1 805250769 200709767
1 46716201 766132561
2 70304535 285292473
1 33243514 377991578
1 229491050 175447338
2 666718924 768264200
1 240341669 798669454
1 937742235 251258312
1 316548274 702826077
1 634417348 189039059
1 796781842 597374380
1 371372932 870368520
1 286490194 382353984
1 736774957 585993697
1 651880395 485210349
1 196781989 190072743
1 430623051 461727767
1 419754080 323042165
1 849154688 359501832
1 749546643 284334177
1 888183101 327526788
1 846799973 793017542
1 930741827 707001641
1 151889105 589615099
1 260790913 98751264
1 810118002 399916212
1 241033134 889724896
1 880655836 518319106
1 930050002 609895679
1 317984855 77639180
1 22439378 328987821
1 952508083 460246243
1 37078187 988788435
2 770834658 442233233
1 670490510 87305761
1 798006771 857403260
1 95874488 542763144
1 268211659 58156338
1 451385194 518714354
1 32459224 667288586
1 715382470 465212315
2 1587729 353631048
2 874044237 66324357
1 86906348 139089454
1 593493417 929802851
1 230328193 5902788
1 454701179 61394358
1 119807476 412071893
1 83091346 444860250
1 989951763 563467432
1 802074159 498516672
1 139322832 634640772
1 197260171 429921607
2 557777904 807113373
1 857982048 544569709
1 24970276 916117567
1 949786717 819404468
1 677204335 109929245
1 588167702 260318951
1 363902950 83453994
1 680348115 53327108
2 791842629 335883722
2 17910848 379911756
2 158540700 713822620
1 512958288 83565936
1 442863926 828662358
1 479230931 16075998
1 470543655 392421331
1 92564185 948096867
2 783797975 420853705
2 354466954 199437678
2 385892609 296465523
2 335280134 56122410
2 453124691 482647953
1 714281193 490424021
1 92975599 858754533
2 779700580 275412644
2 347006530 720648105
1 942249630 638097010
1 986412411 59636837
1 354706854 936469684
1 925197266 654340313
1 998423318 63487968
1 899286330 108419302
1 687779317 749992665
1 903800477 22781708
1 339191671 18310290
2 100630945 234662426
1 330399766 429134598
1 796642397 401205912
1 546409602 866106242
1 793860005 89205224
1 837764297 47244878
2 617514180 565335887
1 287623159 96743916
1 561109524 760054469
1 854899644 278213209
1 309393191 913451750
2 654645716 864803809
1 766246745 997095803
1 367132039 460640220
2 743214979 94756032
1 852211262 191733522
1 852076637 431079863
1 793675774 80780679
1 272076735 801000682
1 24583692 861251220
1 104673020 243318825
1 423613449 762947538
2 326703105 576378934
1 237674896 282393652
1 794034256 870358134
2 801252365 571526796
1 310803814 792450972
1 455155736 465704338
1 179392616 777635302
1 303786929 971265362
2 204132543 117244520
1 255635813 503815091
1 817746689 766239801
1 311682713 531720936
1 91692663 771285651
2 200662523 778676849
2 157314355 222973606
2 194802673 283447083
2 66480537 439867497
2 663477458 123519960
2 323418694 209858079
1 457712086 273584426
1 879660808 181774108
2 539411948 368136049
1 641516118 238982217
2 493341809 161422796
1 163346745 677620927
1 172374561 143806924
1 508891608 306868233
1 331916121 144709319
2 599797710 304851530
1 239286222 594145970
1 870763732 617967997
2 6402732 29512952
1 225830216 717814641
2 680939523 610208198
1 442566210 119916840
1 921392195 127021426
1 215469539 532091709
2 362242303 883225854
1 571271621 110232057
1 529534914 721066430
1 658180569 352557486
2 936504757 720780614
2 815052161 576464292
2 961074169 194544227
1 677750224 694751080
1 801603980 393174229
1 247088789 380882003
2 468492475 277977423
1 113091346 996203205
1 272372243 472636344
2 921268087 395643339
2 515343708 373130583
2 545235494 253204487
2 668020601 377734491
2 969641986 666945266
1 526910663 712436460
1 610129252 207923939
1 81764626 976018749
1 230264156 77116576
1 103203867 966563049
2 216280646 131981529
2 859880695 597380202
2 277246172 429877392
1 679534321 615298301
1 206430830 89848483
1 17547858 721589767
1 928274296 830375995
2 523598568 526125548
2 867304122 454361196
1 588973902 925220469
1 386996207 664767933
1 457047840 847020139
1 281569326 74682672
1 46901657 942629328
2 812474400 201708105
1 109364806 434249766
1 856486207 173773786
1 268883985 620521185
2 674401581 248683001
1 933475732 204081320
1 932303645 186673003
1 137071473 657777127
2 116504231 374502931
2 422781130 806547634
1 43610353 105752753
1 471738996 7681048
1 138601796 608112024
2 553468770 43437164
1 21712520 643082228
1 858216161 184339606
1 86807166 826642649
1 362079586 295924882
1 933741930 737608881
1 856847853 809507167
1 500837629 589618010
1 60003951 316574014
2 564076735 90362218
2 617252520 817088630
1 537506977 563543157
2 155696917 955980551
1 707792514 956862065
2 263155392 976822749
1 49888024 387870547
1 800149652 365582228
1 715274517 798329891
2 151859303 88732885
2 227562160 761826391
1 904586533 349123018
1 547805403 495992110
1 491834419 596522830
1 363871099 341112815
1 413152360 37083769
2 200657346 898688432
2 235082832 460225522
2 452934569 789256215
1 24032347 770687549
2 477692720 80651132
1 719823059 83747640
1 318861275 922728238
1 346316169 648147591
1 403655023 122109266
1 942596044 17826167
1 549231089 835176595
2 340176865 751101741
2 463770642 20520062
1 219857977 126641530
1 596152508 169483632
1 171262574 781994238
1 874499838 340697198
1 828570217 141164902
1 88485452 554781549
1 842754862 171808600
1 489570419 200180476
2 398685529 558707263
2 276769788 13226092
1 65765115 507693247
1 951565305 440340504
1 148548508 278776142
1 534576263 699156840
1 949041356 177024023
1 238649735 279622127
1 217899851 783177622
2 260070434 874562593
2 163148894 854327886
1 324209978 624066385
1 173018165 223441117
1 666618483 434657382
2 349434228 366274029
1 350651096 490821682
2 215808076 779432127
1 133102904 968504510
1 111843163 699849416
2 459403916 997905247
1 76273047 459320826
2 381472723 966347744
2 74608552 401440772
1 778530135 138117774
1 63471944 266568827
2 914478092 885809243
2 161772471 988601573
1 573968469 191516159
1 36963274 57445644
2 40581372 737276614
1 118633341 5737771
1 824025892 74105919
1 753941979 142302331
2 330045049 116878342
1 263838212 568076607
1 817449763 425276882
1 180833722 375983727
1 84283838 805215402
2 57054054 568252525
1 526711765 517041421
2 925733681 79932630
2 60496867 804057216
1 881965119 48602017
1 218633267 224798452
1 330900871 615776814
1 529509610 295782102
1 8064017 33442536
1 769882449 825347168
1 994896852 716694600
1 291319530 737604128
1 121821567 696139556
1 242044529 501350063
2 107292585 173191193
1 973016715 403957100
2 942160819 499955602
2 429564124 991694501
1 683860166 305331218
2 143406611 758259143
1 94256297 115630771
1 843891674 98338708
1 913773988 143856619
2 323237388 310131784
2 933281160 228877010
2 708081829 169906907
1 582752677 444306950
2 987061559 232449038
2 675441158 540984464
2 748859883 479377092
2 790667214 115058062
1 112091584 18567378
1 790438905 365814571
1 466833310 102657257
2 737222045 303245703
1 78468004 256783970
2 954387165 829722712
2 662776458 286252617
2 194074341 927273041
1 63933105 220345744
1 701924479 910024160
1 658008449 754703940
1 244166935 19910775
2 267120010 38164418
1 892974649 609200507
1 793799518 220083862
1 195401234 399022153
1 221725584 450741321
2 142966241 592390072
1 694044615 469652379
1 278820726 330624128
1 82080670 638297894
1 636444199 101606886
1 95680799 789420837
2 53581087 180154625
1 924707045 5130554
1 864607043 221711030
1 59016904 552639192
2 54941216 565006258
1 304667975 746619955
1 304417120 825467264
1 503192614 367661612
2 488833823 705113386
1 703826693 875301575
2 287182424 279245359
1 32793456 403801360
1 904321165 977028914
1 950575116 185124579
1 708883916 765681234
1 25270561 106513777
1 667565495 111681115
2 280880274 585709012
1 5748039 556484514
2 538269076 487239168
